tbl,col,type,rows,non_null,null_pct
sys_leave_balance_transactions,transaction_balance_id,uuid,20,20,0.0
sys_leave_balance_transactions,transaction_type,character varying,20,20,0.0
sys_leave_balance_transactions,transaction_days_amount,numeric,20,20,0.0
sys_leave_balance_transactions,transaction_reference_type,character varying,20,20,0.0
sys_leave_balance_transactions,transaction_reference_id,uuid,20,0,100.0
sys_leave_balance_transactions,transaction_description,text,20,20,0.0
sys_leave_balance_transactions,transaction_performed_by_user_id,uuid,20,0,100.0
sys_leave_balance_transactions,transaction_metadata,jsonb,20,20,0.0
sys_leave_balance_transactions,created_at,timestamp with time zone,20,20,0.0
sys_mentor_match_scores,match_id,uuid,30,30,0.0
sys_mentor_match_scores,match_tenant_id,uuid,30,30,0.0
sys_mentor_match_scores,match_natural_key,character varying,30,30,0.0
sys_mentor_match_scores,match_mentee_user_id,uuid,30,30,0.0
sys_mentor_match_scores,match_mentor_user_id,uuid,30,30,0.0
sys_mentor_match_scores,match_skill_id,uuid,30,30,0.0
sys_mentor_match_scores,match_skill_name,character varying,30,30,0.0
sys_mentor_match_scores,match_mentee_level,numeric,30,30,0.0
sys_mentor_match_scores,match_mentor_level,numeric,30,30,0.0
sys_mentor_match_scores,match_score,numeric,30,30,0.0
sys_mentor_match_scores,match_factors,jsonb,30,30,0.0
sys_mentor_match_scores,match_is_recommended,boolean,30,30,0.0
sys_mentor_match_scores,match_recommendation_rank,integer,30,10,66.7
sys_mentor_match_scores,match_expires_at,timestamp with time zone,30,30,0.0
sys_mentor_match_scores,match_metadata,jsonb,30,30,0.0
sys_mentor_match_scores,created_at,timestamp with time zone,30,30,0.0
sys_mentorship_programs,program_id,uuid,5,5,0.0
sys_mentorship_programs,program_tenant_id,uuid,5,5,0.0
sys_mentorship_programs,program_natural_key,character varying,5,5,0.0
sys_mentorship_programs,program_name,character varying,5,5,0.0
sys_mentorship_programs,program_description,text,5,5,0.0
sys_mentorship_programs,program_type,character varying,5,5,0.0
sys_mentorship_programs,program_status,character varying,5,5,0.0
sys_mentorship_programs,program_duration_months,integer,5,5,0.0
sys_mentorship_programs,program_max_participants,integer,5,5,0.0
sys_mentorship_programs,program_focus_areas,ARRAY,5,5,0.0
sys_mentorship_programs,program_eligibility_criteria,jsonb,5,5,0.0
sys_mentorship_programs,program_start_date,date,5,5,0.0
sys_mentorship_programs,program_end_date,date,5,0,100.0
sys_mentorship_programs,program_metadata,jsonb,5,5,0.0
sys_mentorship_programs,created_at,timestamp with time zone,5,5,0.0
sys_mentorship_programs,updated_at,timestamp with time zone,5,5,0.0
sys_mentorship_sessions,session_id,uuid,150,150,0.0
sys_mentorship_sessions,session_tenant_id,uuid,150,150,0.0
sys_mentorship_sessions,session_natural_key,character varying,150,150,0.0
sys_mentorship_sessions,session_mentorship_id,uuid,150,150,0.0
sys_mentorship_sessions,session_date,timestamp with time zone,150,150,0.0
sys_mentorship_sessions,session_duration_minutes,integer,150,150,0.0
sys_mentorship_sessions,session_status,character varying,150,150,0.0
sys_mentorship_sessions,session_topics,ARRAY,150,150,0.0
sys_mentorship_sessions,session_notes,text,150,97,35.3
sys_mentorship_sessions,session_rating,integer,150,97,35.3
sys_mentorship_sessions,session_metadata,jsonb,150,150,0.0
sys_mentorship_sessions,created_at,timestamp with time zone,150,150,0.0
sys_mentorships,mentorship_id,uuid,63,63,0.0
sys_mentorships,mentorship_tenant_id,uuid,63,63,0.0
sys_mentorships,mentorship_natural_key,character varying,63,63,0.0
sys_mentorships,mentorship_program_id,uuid,63,45,28.6
sys_mentorships,mentorship_mentor_user_id,uuid,63,63,0.0
sys_mentorships,mentorship_mentee_user_id,uuid,63,63,0.0
sys_mentorships,mentorship_status,character varying,63,63,0.0
sys_mentorships,mentorship_focus_areas,ARRAY,63,63,0.0
sys_mentorships,mentorship_meeting_frequency,character varying,63,63,0.0
sys_mentorships,mentorship_goals,ARRAY,63,63,0.0
sys_mentorships,mentorship_match_score,numeric,63,45,28.6
sys_mentorships,mentorship_start_date,date,63,63,0.0
sys_mentorships,mentorship_end_date,date,63,18,71.4
sys_mentorships,mentorship_notes,text,63,18,71.4
sys_mentorships,mentorship_metadata,jsonb,63,63,0.0
sys_mentorships,created_at,timestamp with time zone,63,63,0.0
sys_mentorships,updated_at,timestamp with time zone,63,63,0.0
sys_model_predictions,prediction_id,uuid,468,468,0.0
sys_model_predictions,prediction_tenant_id,uuid,468,468,0.0
sys_model_predictions,prediction_natural_key,character varying,468,468,0.0
sys_model_predictions,prediction_model_id,uuid,468,0,100.0
sys_model_predictions,prediction_subject_user_id,uuid,468,468,0.0
sys_model_predictions,prediction_type,character varying,468,468,0.0
sys_model_predictions,prediction_value,numeric,468,468,0.0
sys_model_predictions,prediction_label,character varying,468,312,33.3
sys_model_predictions,prediction_confidence,numeric,468,312,33.3
sys_model_predictions,prediction_details,jsonb,468,468,0.0
sys_model_predictions,prediction_valid_until,timestamp with time zone,468,312,33.3
sys_model_predictions,prediction_computed_at,timestamp with time zone,468,468,0.0
sys_model_predictions,prediction_metadata,jsonb,468,468,0.0
sys_model_predictions,created_at,timestamp with time zone,468,468,0.0
sys_objective_reward_rules,objective_reward_rule_id,uuid,6,6,0.0
sys_objective_reward_rules,objective_reward_rule_tenant_id,uuid,6,6,0.0
sys_objective_reward_rules,objective_reward_rule_code,character varying,6,6,0.0
sys_objective_reward_rules,objective_reward_rule_name,character varying,6,6,0.0
sys_objective_reward_rules,objective_reward_rule_payload,jsonb,6,6,0.0
sys_objective_reward_rules,created_at,timestamp with time zone,6,6,0.0
sys_objective_reward_rules,updated_at,timestamp with time zone,6,6,0.0
sys_occupation_skill_requirements,occupation_skill_requirement_id,uuid,126051,126051,0.0
sys_occupation_skill_requirements,occupation_skill_req_occupation_uri,text,126051,126051,0.0
sys_occupation_skill_requirements,occupation_skill_req_skill_id,uuid,126051,126051,0.0
sys_occupation_skill_requirements,occupation_skill_req_skill_esco_uri,text,126051,126051,0.0
sys_occupation_skill_requirements,occupation_skill_req_relation,character varying,126051,126051,0.0
sys_occupation_skill_requirements,occupation_skill_req_is_global,boolean,126051,126051,0.0
sys_occupation_skill_requirements,occupation_skill_req_metadata,jsonb,126051,126051,0.0
sys_occupation_skill_requirements,created_at,timestamp with time zone,126051,126051,0.0
sys_occupation_skill_requirements,updated_at,timestamp with time zone,126051,126051,0.0
sys_okr_check_ins,check_in_id,uuid,25,25,0.0
sys_okr_check_ins,check_in_tenant_id,uuid,25,25,0.0
sys_okr_check_ins,check_in_okr_id,uuid,25,25,0.0
sys_okr_check_ins,check_in_key_result_id,uuid,25,15,40.0
sys_okr_check_ins,check_in_subject_user_id,uuid,25,0,100.0
sys_okr_check_ins,check_in_natural_key,character varying,25,25,0.0
sys_okr_check_ins,check_in_scope,character varying,25,25,0.0
sys_okr_check_ins,check_in_date,date,25,25,0.0
sys_okr_check_ins,check_in_previous_value,numeric,25,15,40.0
sys_okr_check_ins,check_in_new_value,numeric,25,15,40.0
sys_okr_check_ins,check_in_previous_progress,numeric,25,0,100.0
sys_okr_check_ins,check_in_new_progress,numeric,25,0,100.0
sys_okr_check_ins,check_in_overall_progress,numeric,25,10,60.0
sys_okr_check_ins,check_in_status_update,text,25,10,60.0
sys_okr_check_ins,check_in_next_steps,text,25,10,60.0
sys_okr_check_ins,check_in_key_result_updates_snapshot,jsonb,25,10,60.0
sys_okr_check_ins,check_in_confidence_level,numeric,25,25,0.0
sys_okr_check_ins,check_in_notes,text,25,15,40.0
sys_okr_check_ins,check_in_blockers,text,25,3,88.0
sys_okr_check_ins,check_in_metadata,jsonb,25,25,0.0
sys_okr_check_ins,created_at,timestamp with time zone,25,25,0.0
sys_okr_key_results,key_result_id,uuid,20,20,0.0
sys_okr_key_results,key_result_tenant_id,uuid,20,20,0.0
sys_okr_key_results,key_result_okr_id,uuid,20,20,0.0
sys_okr_key_results,key_result_owner_user_id,uuid,20,0,100.0
sys_okr_key_results,key_result_natural_key,character varying,20,20,0.0
sys_okr_key_results,key_result_description,text,20,20,0.0
sys_okr_key_results,key_result_metric_type,character varying,20,20,0.0
sys_okr_key_results,key_result_start_value,numeric,20,20,0.0
sys_okr_key_results,key_result_target_value,numeric,20,20,0.0
sys_okr_key_results,key_result_current_value,numeric,20,20,0.0
sys_okr_key_results,key_result_unit,character varying,20,20,0.0
sys_okr_key_results,key_result_progress_percent,numeric,20,20,0.0
sys_okr_key_results,key_result_status,character varying,20,20,0.0
sys_okr_key_results,key_result_weight,numeric,20,20,0.0
sys_okr_key_results,key_result_confidence_level,integer,20,20,0.0
sys_okr_key_results,key_result_last_check_in_at,timestamp with time zone,20,0,100.0
sys_okr_key_results,key_result_metadata,jsonb,20,20,0.0
sys_okr_key_results,created_at,timestamp with time zone,20,20,0.0
sys_okr_key_results,updated_at,timestamp with time zone,20,20,0.0
sys_okrs,okr_id,uuid,20,20,0.0
sys_okrs,okr_tenant_id,uuid,20,20,0.0
sys_okrs,okr_owner_user_id,uuid,20,0,100.0
sys_okrs,okr_created_by_user_id,uuid,20,0,100.0
sys_okrs,okr_parent_okr_id,uuid,20,0,100.0
sys_okrs,okr_natural_key,character varying,20,20,0.0
sys_okrs,okr_objective,text,20,20,0.0
sys_okrs,okr_description,text,20,0,100.0
sys_okrs,okr_okr_type,character varying,20,20,0.0
sys_okrs,okr_department,character varying,20,20,0.0
sys_okrs,okr_period_type,character varying,20,20,0.0
sys_okrs,okr_period_start,date,20,20,0.0
sys_okrs,okr_period_end,date,20,20,0.0
sys_okrs,okr_fiscal_year,integer,20,20,0.0
sys_okrs,okr_fiscal_quarter,integer,20,0,100.0
sys_okrs,okr_status,character varying,20,20,0.0
sys_okrs,okr_overall_progress,numeric,20,20,0.0
sys_okrs,okr_confidence_level,numeric,20,20,0.0
sys_okrs,okr_tags,jsonb,20,20,0.0
sys_okrs,okr_metadata,jsonb,20,20,0.0
sys_okrs,created_at,timestamp with time zone,20,20,0.0
sys_okrs,updated_at,timestamp with time zone,20,20,0.0
sys_operating_model_catalog,operating_model_id,uuid,6,6,0.0
sys_operating_model_catalog,operating_model_code,character varying,6,6,0.0
sys_operating_model_catalog,operating_model_name,character varying,6,6,0.0
sys_operating_model_catalog,operating_model_description,text,6,0,100.0
sys_operating_model_catalog,operating_model_metadata,jsonb,6,6,0.0
sys_operating_model_catalog,created_at,timestamp with time zone,6,6,0.0
sys_operating_model_catalog,updated_at,timestamp with time zone,6,6,0.0
sys_organization_unit_kpi_templates,organization_unit_kpi_template_id,uuid,100,100,0.0
sys_organization_unit_kpi_templates,organization_unit_kpi_template_unit_id,uuid,100,0,100.0
sys_organization_unit_kpi_templates,organization_unit_kpi_template_kpi_id,uuid,100,100,0.0
sys_organization_unit_kpi_templates,organization_unit_kpi_template_tenant_id,uuid,100,0,100.0
sys_organization_unit_kpi_templates,organization_unit_kpi_template_weight,numeric,100,100,0.0
sys_organization_unit_kpi_templates,organization_unit_kpi_template_target,jsonb,100,100,0.0
sys_organization_unit_kpi_templates,organization_unit_kpi_template_metadata,jsonb,100,100,0.0
sys_organization_unit_kpi_templates,created_at,timestamp with time zone,100,100,0.0
sys_organization_unit_kpi_templates,updated_at,timestamp with time zone,100,100,0.0
sys_organization_unit_kpi_templates,organization_unit_kpi_template_unit_template_id,uuid,100,100,0.0
sys_organization_unit_processes,organization_unit_process_id,uuid,105,105,0.0
sys_organization_unit_processes,org_unit_process_tenant_id,uuid,105,105,0.0
sys_organization_unit_processes,org_unit_process_org_unit_id,uuid,105,105,0.0
sys_organization_unit_processes,org_unit_process_blueprint_process_id,uuid,105,105,0.0
sys_organization_unit_processes,org_unit_process_role,character varying,105,105,0.0
sys_organization_unit_processes,org_unit_process_metadata,jsonb,105,105,0.0
sys_organization_unit_processes,created_at,timestamp with time zone,105,105,0.0
sys_organization_unit_processes,updated_at,timestamp with time zone,105,105,0.0
sys_organization_unit_templates,organization_unit_template_id,uuid,225,225,0.0
sys_organization_unit_templates,organization_unit_template_blueprint_id,uuid,225,225,0.0
sys_organization_unit_templates,organization_unit_template_code,character varying,225,225,0.0
sys_organization_unit_templates,organization_unit_template_name,character varying,225,225,0.0
sys_organization_unit_templates,organization_unit_template_name_en,character varying,225,225,0.0
sys_organization_unit_templates,organization_unit_template_parent_id,uuid,225,216,4.0
sys_organization_unit_templates,organization_unit_template_type_id,uuid,225,225,0.0
sys_organization_unit_templates,organization_unit_template_level,smallint,225,225,0.0
sys_organization_unit_templates,organization_unit_template_nature,character varying,225,225,0.0
sys_organization_unit_templates,organization_unit_template_metadata,jsonb,225,225,0.0
sys_organization_unit_templates,created_at,timestamp with time zone,225,225,0.0
sys_organization_unit_templates,created_by,uuid,225,0,100.0
sys_organization_unit_templates,updated_at,timestamp with time zone,225,225,0.0
sys_organization_unit_templates,updated_by,uuid,225,0,100.0
sys_organization_unit_types,organization_unit_type_id,uuid,8,8,0.0
sys_organization_unit_types,organization_unit_type_code,character varying,8,8,0.0
sys_organization_unit_types,organization_unit_type_name,character varying,8,8,0.0
sys_organization_unit_types,organization_unit_type_description,text,8,0,100.0
sys_organization_unit_types,organization_unit_type_metadata,jsonb,8,8,0.0
sys_organization_unit_types,created_at,timestamp with time zone,8,8,0.0
sys_organization_unit_types,updated_at,timestamp with time zone,8,8,0.0
sys_organization_units,organization_unit_id,uuid,26,26,0.0
sys_organization_units,organization_unit_tenant_id,uuid,26,26,0.0
sys_organization_units,organization_unit_code,character varying,26,26,0.0
sys_organization_units,organization_unit_name,character varying,26,26,0.0
sys_organization_units,organization_unit_type_id,uuid,26,26,0.0
sys_organization_units,organization_unit_type,character varying,26,26,0.0
sys_organization_units,organization_unit_parent_id,uuid,26,24,7.7
sys_organization_units,organization_unit_manager_user_id,uuid,26,24,7.7
sys_organization_units,organization_unit_effective_from,date,26,26,0.0
sys_organization_units,organization_unit_effective_to,date,26,0,100.0
sys_organization_units,organization_unit_is_active,boolean,26,26,0.0
sys_organization_units,organization_unit_metadata,jsonb,26,26,0.0
sys_organization_units,created_at,timestamp with time zone,26,26,0.0
sys_organization_units,created_by,uuid,26,0,100.0
sys_organization_units,updated_at,timestamp with time zone,26,26,0.0
sys_organization_units,updated_by,uuid,26,0,100.0
sys_overtime,overtime_id,uuid,221,221,0.0
sys_overtime,overtime_tenant_id,uuid,221,221,0.0
sys_overtime,overtime_natural_key,character varying,221,221,0.0
sys_overtime,overtime_subject_user_id,uuid,221,221,0.0
sys_overtime,overtime_date,date,221,221,0.0
sys_overtime,overtime_type,character varying,221,221,0.0
sys_overtime,overtime_hours,numeric,221,221,0.0
sys_overtime,overtime_rate_multiplier,numeric,221,221,0.0
sys_overtime,overtime_hourly_rate,numeric,221,221,0.0
sys_overtime,overtime_total_compensation,numeric,221,221,0.0
sys_overtime,overtime_status,character varying,221,221,0.0
sys_overtime,overtime_requested_by_user_id,uuid,221,0,100.0
sys_overtime,overtime_requested_at,timestamp with time zone,221,221,0.0
sys_overtime,overtime_approved_by_user_id,uuid,221,0,100.0
sys_overtime,overtime_approved_at,timestamp with time zone,221,0,100.0
sys_overtime,overtime_rejection_reason,text,221,0,100.0
sys_overtime,overtime_exported_at,timestamp with time zone,221,0,100.0
sys_overtime,overtime_reason,text,221,221,0.0
sys_overtime,overtime_notes,text,221,221,0.0
sys_overtime,overtime_metadata,jsonb,221,221,0.0
sys_overtime,created_at,timestamp with time zone,221,221,0.0
sys_overtime,updated_at,timestamp with time zone,221,221,0.0
sys_performance_review_competency_ratings,rating_id,uuid,465,465,0.0
sys_performance_review_competency_ratings,rating_tenant_id,uuid,465,465,0.0
sys_performance_review_competency_ratings,rating_review_id,uuid,465,465,0.0
sys_performance_review_competency_ratings,rating_subject_user_id,uuid,465,465,0.0
sys_performance_review_competency_ratings,rating_natural_key,character varying,465,465,0.0
sys_performance_review_competency_ratings,rating_ksaba_dimension,character varying,465,465,0.0
sys_performance_review_competency_ratings,rating_competency_name,character varying,465,465,0.0
sys_performance_review_competency_ratings,rating_self_rating,numeric,465,465,0.0
sys_performance_review_competency_ratings,rating_manager_rating,numeric,465,465,0.0
sys_performance_review_competency_ratings,rating_self_comment,text,465,465,0.0
sys_performance_review_competency_ratings,rating_manager_comment,text,465,465,0.0
sys_performance_review_competency_ratings,rating_self_evidence,ARRAY,465,0,100.0
sys_performance_review_competency_ratings,rating_weight,numeric,465,465,0.0
sys_performance_review_competency_ratings,rating_metadata,jsonb,465,465,0.0
sys_performance_review_competency_ratings,created_at,timestamp with time zone,465,465,0.0
sys_performance_review_competency_ratings,updated_at,timestamp with time zone,465,465,0.0
sys_performance_reviews,review_id,uuid,161,161,0.0
sys_performance_reviews,review_tenant_id,uuid,161,161,0.0
sys_performance_reviews,review_natural_key,character varying,161,161,0.0
sys_performance_reviews,review_subject_user_id,uuid,161,159,1.2
sys_performance_reviews,review_reviewer_user_id,uuid,161,157,2.5
sys_performance_reviews,review_calibrated_by_user_id,uuid,161,0,100.0
sys_performance_reviews,review_finalized_by_user_id,uuid,161,0,100.0
sys_performance_reviews,review_period_start,date,161,161,0.0
sys_performance_reviews,review_period_end,date,161,161,0.0
sys_performance_reviews,review_type,character varying,161,161,0.0
sys_performance_reviews,review_status,character varying,161,161,0.0
sys_performance_reviews,review_potential_rating,character varying,161,161,0.0
sys_performance_reviews,review_overall_rating,numeric,161,161,0.0
sys_performance_reviews,review_goal_achievement_rating,numeric,161,159,1.2
sys_performance_reviews,review_competency_rating,numeric,161,159,1.2
sys_performance_reviews,review_self_rating,numeric,161,0,100.0
sys_performance_reviews,review_calibrated_rating,numeric,161,0,100.0
sys_performance_reviews,review_pre_calibration_rating,numeric,161,0,100.0
sys_performance_reviews,review_performance_box,integer,161,161,0.0
sys_performance_reviews,review_potential_box,integer,161,161,0.0
sys_performance_reviews,review_strengths,text,161,159,1.2
sys_performance_reviews,review_areas_for_improvement,text,161,159,1.2
sys_performance_reviews,review_manager_comments,text,161,159,1.2
sys_performance_reviews,review_employee_comments,text,161,0,100.0
sys_performance_reviews,review_self_comments,text,161,0,100.0
sys_performance_reviews,review_development_plan,text,161,0,100.0
sys_performance_reviews,review_career_aspirations,text,161,0,100.0
sys_performance_reviews,review_calibration_notes,text,161,0,100.0
sys_performance_reviews,review_section_ratings,jsonb,161,161,0.0
sys_performance_reviews,review_competency_ratings_snapshot,jsonb,161,161,0.0
sys_performance_reviews,review_goal_ratings_snapshot,jsonb,161,161,0.0
sys_performance_reviews,review_recommended_actions,jsonb,161,161,0.0
sys_performance_reviews,review_self_submitted_at,timestamp with time zone,161,0,100.0
sys_performance_reviews,review_manager_submitted_at,timestamp with time zone,161,0,100.0
sys_performance_reviews,review_calibrated_at,timestamp with time zone,161,0,100.0
sys_performance_reviews,review_finalized_at,timestamp with time zone,161,0,100.0
sys_performance_reviews,review_self_review_completed_at,timestamp with time zone,161,0,100.0
sys_performance_reviews,review_shared_at,timestamp with time zone,161,0,100.0
sys_performance_reviews,review_submitted_at,timestamp with time zone,161,155,3.7
sys_performance_reviews,review_acknowledged_at,timestamp with time zone,161,155,3.7
sys_performance_reviews,review_self_assessment_status,character varying,161,161,0.0
sys_performance_reviews,review_metadata,jsonb,161,161,0.0
sys_performance_reviews,created_at,timestamp with time zone,161,161,0.0
sys_performance_reviews,updated_at,timestamp with time zone,161,161,0.0
sys_person_evidence_records,person_evidence_record_id,uuid,237,237,0.0
sys_person_evidence_records,person_evidence_record_user_id,uuid,237,237,0.0
sys_person_evidence_records,person_evidence_record_tenant_id,uuid,237,237,0.0
sys_person_evidence_records,person_evidence_type,character varying,237,237,0.0
sys_person_evidence_records,person_evidence_resource_type,character varying,237,0,100.0
sys_person_evidence_records,person_evidence_resource_id,uuid,237,0,100.0
sys_person_evidence_records,person_evidence_source,character varying,237,237,0.0
sys_person_evidence_records,person_evidence_recorded_at,timestamp with time zone,237,237,0.0
sys_person_evidence_records,person_evidence_recorded_by,uuid,237,0,100.0
sys_person_evidence_records,person_evidence_payload,jsonb,237,237,0.0
sys_person_evidence_records,created_at,timestamp with time zone,237,237,0.0
sys_person_evidence_records,updated_at,timestamp with time zone,237,237,0.0
sys_position_career_paths,position_career_path_id,uuid,40,40,0.0
sys_position_career_paths,position_id,uuid,40,40,0.0
sys_position_career_paths,position_career_path_tenant_id,uuid,40,40,0.0
sys_position_career_paths,career_path_id,uuid,40,40,0.0
sys_position_career_paths,position_career_path_metadata,jsonb,40,40,0.0
sys_position_career_paths,created_at,timestamp with time zone,40,40,0.0
sys_position_career_paths,created_by,uuid,40,0,100.0
sys_position_career_paths,updated_at,timestamp with time zone,40,40,0.0
sys_position_career_paths,updated_by,uuid,40,0,100.0
sys_position_compensation_profiles,position_compensation_profile_id,uuid,159,159,0.0
sys_position_compensation_profiles,position_id,uuid,159,159,0.0
sys_position_compensation_profiles,position_compensation_profile_tenant_id,uuid,159,159,0.0
sys_position_compensation_profiles,compensation_band_id,uuid,159,155,2.5
sys_position_compensation_profiles,economic_weight,numeric,159,0,100.0
sys_position_compensation_profiles,reward_gates_applied,jsonb,159,159,0.0
sys_position_compensation_profiles,position_compensation_profile_metadata,jsonb,159,159,0.0
sys_position_compensation_profiles,created_at,timestamp with time zone,159,159,0.0
sys_position_compensation_profiles,created_by,uuid,159,0,100.0
sys_position_compensation_profiles,updated_at,timestamp with time zone,159,159,0.0
sys_position_compensation_profiles,updated_by,uuid,159,0,100.0
sys_position_economic_weight,position_economic_weight_id,uuid,24,24,0.0
sys_position_economic_weight,position_economic_weight_position_id,uuid,24,24,0.0
sys_position_economic_weight,position_economic_weight_tenant_id,uuid,24,24,0.0
sys_position_economic_weight,position_economic_weight_value,numeric,24,24,0.0
sys_position_economic_weight,position_economic_weight_period_start,date,24,0,100.0
sys_position_economic_weight,position_economic_weight_period_end,date,24,0,100.0
sys_position_economic_weight,position_economic_weight_metadata,jsonb,24,24,0.0
sys_position_economic_weight,created_at,timestamp with time zone,24,24,0.0
sys_position_economic_weight,updated_at,timestamp with time zone,24,24,0.0
sys_position_kpi_requirements,position_kpi_requirement_id,uuid,172,172,0.0
sys_position_kpi_requirements,position_id,uuid,172,172,0.0
sys_position_kpi_requirements,position_kpi_requirement_tenant_id,uuid,172,172,0.0
sys_position_kpi_requirements,kpi_definition_id,uuid,172,172,0.0
sys_position_kpi_requirements,target_template,jsonb,172,172,0.0
sys_position_kpi_requirements,weight,numeric,172,172,0.0
sys_position_kpi_requirements,position_kpi_requirement_metadata,jsonb,172,172,0.0
sys_position_kpi_requirements,created_at,timestamp with time zone,172,172,0.0
sys_position_kpi_requirements,created_by,uuid,172,0,100.0
sys_position_kpi_requirements,updated_at,timestamp with time zone,172,172,0.0
sys_position_kpi_requirements,updated_by,uuid,172,0,100.0
sys_position_kpi_requirements,rank,smallint,172,0,100.0
sys_position_learning_requirements,position_learning_requirement_id,uuid,1791,1791,0.0
sys_position_learning_requirements,position_id,uuid,1791,1791,0.0
sys_position_learning_requirements,position_learning_requirement_tenant_id,uuid,1791,1791,0.0
sys_position_learning_requirements,learning_path_id,uuid,1791,1791,0.0
sys_position_learning_requirements,is_mandatory,boolean,1791,1791,0.0
sys_position_learning_requirements,deadline_rule,jsonb,1791,1791,0.0
sys_position_learning_requirements,position_learning_requirement_metadata,jsonb,1791,1791,0.0
sys_position_learning_requirements,created_at,timestamp with time zone,1791,1791,0.0
sys_position_learning_requirements,created_by,uuid,1791,0,100.0
sys_position_learning_requirements,updated_at,timestamp with time zone,1791,1791,0.0
sys_position_learning_requirements,updated_by,uuid,1791,0,100.0
sys_position_skill_requirements,position_skill_requirement_id,uuid,844,844,0.0
sys_position_skill_requirements,position_id,uuid,844,844,0.0
sys_position_skill_requirements,position_skill_requirement_tenant_id,uuid,844,844,0.0
sys_position_skill_requirements,skill_id,uuid,844,844,0.0
sys_position_skill_requirements,required_proficiency,character varying,844,844,0.0
sys_position_skill_requirements,weight,numeric,844,844,0.0
sys_position_skill_requirements,criticality,character varying,844,844,0.0
sys_position_skill_requirements,position_skill_requirement_metadata,jsonb,844,844,0.0
sys_position_skill_requirements,created_at,timestamp with time zone,844,844,0.0
sys_position_skill_requirements,created_by,uuid,844,0,100.0
sys_position_skill_requirements,updated_at,timestamp with time zone,844,844,0.0
sys_position_skill_requirements,updated_by,uuid,844,0,100.0
sys_position_succession_relevance,position_succession_relevance_id,uuid,9,9,0.0
sys_position_succession_relevance,position_id,uuid,9,9,0.0
sys_position_succession_relevance,position_succession_relevance_tenant_id,uuid,9,9,0.0
sys_position_succession_relevance,is_critical,boolean,9,9,0.0
sys_position_succession_relevance,readiness_horizon,character varying,9,0,100.0
sys_position_succession_relevance,position_succession_relevance_metadata,jsonb,9,9,0.0
sys_position_succession_relevance,created_at,timestamp with time zone,9,9,0.0
sys_position_succession_relevance,created_by,uuid,9,0,100.0
sys_position_succession_relevance,updated_at,timestamp with time zone,9,9,0.0
sys_position_succession_relevance,updated_by,uuid,9,0,100.0
sys_positions,position_id,uuid,162,162,0.0
sys_positions,position_tenant_id,uuid,162,162,0.0
sys_positions,position_code,character varying,162,162,0.0
sys_positions,position_title,character varying,162,162,0.0
sys_positions,position_organization_unit_id,uuid,162,160,1.2
sys_positions,position_job_role_id,uuid,162,162,0.0
sys_positions,position_reports_to_position_id,uuid,162,159,1.9
sys_positions,position_owner_user_id,uuid,162,157,3.1
sys_positions,position_esco_occupation_uri,text,162,0,100.0
sys_positions,position_criticality,character varying,162,162,0.0
sys_positions,position_economic_weight,numeric,162,0,100.0
sys_positions,position_is_active,boolean,162,162,0.0
sys_positions,position_effective_from,date,162,162,0.0
sys_positions,position_effective_to,date,162,0,100.0
sys_positions,position_metadata,jsonb,162,162,0.0
sys_positions,position_ai_hints,jsonb,162,162,0.0
sys_positions,created_at,timestamp with time zone,162,162,0.0
sys_positions,created_by,uuid,162,0,100.0
sys_positions,updated_at,timestamp with time zone,162,162,0.0
sys_positions,updated_by,uuid,162,2,98.8
sys_predictive_models,model_id,uuid,4,4,0.0
sys_predictive_models,model_tenant_id,uuid,4,4,0.0
sys_predictive_models,model_natural_key,character varying,4,4,0.0
sys_predictive_models,model_name,character varying,4,4,0.0
sys_predictive_models,model_type,character varying,4,4,0.0
sys_predictive_models,model_version,character varying,4,4,0.0
sys_predictive_models,model_algorithm,character varying,4,4,0.0
sys_predictive_models,model_target_variable,character varying,4,4,0.0
sys_predictive_models,model_status,character varying,4,4,0.0
sys_predictive_models,model_accuracy_metrics,jsonb,4,4,0.0
sys_predictive_models,model_metadata,jsonb,4,4,0.0
sys_predictive_models,created_at,timestamp with time zone,4,4,0.0
sys_pulse_checks,pulse_check_id,uuid,733,733,0.0
sys_pulse_checks,pulse_check_tenant_id,uuid,733,733,0.0
sys_pulse_checks,pulse_check_subject_user_id,uuid,733,733,0.0
sys_pulse_checks,pulse_check_natural_key,text,733,733,0.0
sys_pulse_checks,pulse_check_mood_score,integer,733,733,0.0
sys_pulse_checks,pulse_check_workload_score,integer,733,733,0.0
sys_pulse_checks,pulse_check_satisfaction_score,integer,733,733,0.0
sys_pulse_checks,pulse_check_comment,text,733,573,21.8
sys_pulse_checks,pulse_check_date,date,733,733,0.0
sys_pulse_checks,pulse_check_week_number,integer,733,733,0.0
sys_pulse_checks,pulse_check_metadata,jsonb,733,733,0.0
sys_pulse_checks,created_at,timestamp with time zone,733,733,0.0
sys_readiness_scores,readiness_score_id,uuid,90,90,0.0
sys_readiness_scores,readiness_score_tenant_id,uuid,90,90,0.0
sys_readiness_scores,readiness_score_user_id,uuid,90,90,0.0
sys_readiness_scores,readiness_score_position_id,uuid,90,90,0.0
sys_readiness_scores,readiness_score_horizon,character varying,90,90,0.0
sys_readiness_scores,readiness_score_value,numeric,90,90,0.0
sys_readiness_scores,readiness_score_payload,jsonb,90,90,0.0
