entity_table,entity_ref,field,locale,text,source
sys_occupation_classifications,CP_2021:3.2.1.6.1,name,en,Opticians and Optometrists,LLM
sys_occupation_classifications,CP_2021:3.2.1.6.2,name,en,Dental Technicians,LLM
sys_occupation_classifications,CP_2021:3.2.1.7.0,name,en,Traditional Medicine Technicians,LLM
sys_occupation_classifications,CP_2021:3.2.2.1.1,name,en,Agronomy Technicians,LLM
sys_occupation_classifications,CP_2021:3.2.2.1.2,name,en,Forestry Technicians,LLM
sys_occupation_classifications,CP_2021:3.2.2.2.0,name,en,Animal Production Technicians,LLM
sys_occupation_classifications,CP_2021:3.2.2.3.1,name,en,Biochemical Laboratory Technicians,LLM
sys_occupation_classifications,CP_2021:3.2.2.3.2,name,en,Food Product Technicians,LLM
sys_occupation_classifications,CP_2021:3.2.2.3.3,name,en,Veterinary Laboratory Technicians,LLM
sys_occupation_classifications,CP_2021:3.2.2.3.4,name,en,Biology Technicians,LLM
sys_occupation_classifications,CP_2021:3.3.1.1.1,name,en,Administrative Secretaries and General Affairs Technicians,LLM
sys_occupation_classifications,CP_2021:3.3.1.1.2,name,en,Archive and Library Assistants,LLM
sys_occupation_classifications,CP_2021:3.3.1.2.1,name,en,Accountants,LLM
sys_occupation_classifications,CP_2021:3.3.1.2.2,name,en,Bursars and Treasurers,LLM
sys_occupation_classifications,CP_2021:3.3.1.2.3,name,en,Property and Condominium Administrators,LLM
sys_occupation_classifications,CP_2021:3.3.1.3.1,name,en,Information Acquisition Technicians,LLM
sys_occupation_classifications,CP_2021:3.3.1.3.2,name,en,Professional Interviewers and Survey Enumerators,LLM
sys_occupation_classifications,CP_2021:3.3.1.4.0,name,en,Foreign Language Correspondents and Related Professions,LLM
sys_occupation_classifications,CP_2021:3.3.1.5.0,name,en,Production Factors Organization and Management Technicians,LLM
sys_occupation_classifications,CP_2021:3.3.2.1.0,name,en,Financial Management Technicians,LLM
sys_occupation_classifications,CP_2021:3.3.2.2.0,name,en,Banking Technicians,LLM
sys_occupation_classifications,CP_2021:3.3.2.3.0,name,en,Insurance Agents,LLM
sys_occupation_classifications,CP_2021:3.3.2.4.0,name,en,"Surveyors, Risk Assessors and Claims Adjusters",LLM
sys_occupation_classifications,CP_2021:3.3.2.5.0,name,en,"Stock and Exchange Brokers, Securities Trading Technicians and Related Professions",LLM
sys_occupation_classifications,CP_2021:3.3.2.6.1,name,en,"Exchange, Incentive Contract and Debt Recovery Technicians",LLM
sys_occupation_classifications,CP_2021:3.3.2.6.2,name,en,Financial Leasing Technicians,LLM
sys_occupation_classifications,CP_2021:3.3.3.1.0,name,en,Procurement Officers and Purchasing Managers,LLM
sys_occupation_classifications,CP_2021:3.3.3.2.0,name,en,Warehouse and Internal Distribution Managers,LLM
sys_occupation_classifications,CP_2021:3.3.3.3.1,name,en,Auctioneers,LLM
sys_occupation_classifications,CP_2021:3.3.3.3.2,name,en,Commercial Experts,LLM
sys_occupation_classifications,CP_2021:3.3.3.4.0,name,en,Sales and Distribution Technicians,LLM
sys_occupation_classifications,CP_2021:3.3.3.5.0,name,en,Marketing Technicians,LLM
sys_occupation_classifications,CP_2021:3.3.3.6.1,name,en,Advertising Technicians,LLM
sys_occupation_classifications,CP_2021:3.3.3.6.2,name,en,Public Relations Technicians,LLM
sys_occupation_classifications,CP_2021:3.3.4.1.0,name,en,Freight Forwarders and Commercial Organization Technicians,LLM
sys_occupation_classifications,CP_2021:3.3.4.2.0,name,en,Commercial Agents,LLM
sys_occupation_classifications,CP_2021:3.3.4.3.0,name,en,Dealer Agents,LLM
sys_occupation_classifications,CP_2021:3.3.4.4.0,name,en,Advertising Agents,LLM
sys_occupation_classifications,CP_2021:3.3.4.5.0,name,en,Real Estate Agents and Surveyors,LLM
sys_occupation_classifications,CP_2021:3.3.4.6.0,name,en,Sales Representatives,LLM
sys_occupation_classifications,CP_2021:3.3.4.7.0,name,en,Agents and Representatives of Artists and Athletes,LLM
sys_occupation_classifications,CP_2021:3.4.1.1.0,name,en,Hospitality Activities Technicians and Related Professions,LLM
sys_occupation_classifications,CP_2021:3.4.1.2.1,name,en,"Trade Fair, Exhibition and Cultural Event Organizers",LLM
sys_occupation_classifications,CP_2021:3.4.1.2.2,name,en,Conference and Reception Organizers,LLM
sys_occupation_classifications,CP_2021:3.4.1.3.0,name,en,Tourist Entertainers and Related Professions,LLM
sys_occupation_classifications,CP_2021:3.4.1.4.0,name,en,Travel Agents,LLM
sys_occupation_classifications,CP_2021:3.4.1.5.1,name,en,Nature and Sports Guides and Escorts,LLM
sys_occupation_classifications,CP_2021:3.4.1.5.2,name,en,Tourist Guides,LLM
sys_occupation_classifications,CP_2021:3.4.2.1.1,name,en,Flight Instructors,LLM
sys_occupation_classifications,CP_2021:3.4.2.1.2,name,en,Driving Instructors,LLM
sys_occupation_classifications,CP_2021:3.4.2.1.3,name,en,Sailing Instructors,LLM
sys_occupation_classifications,CP_2021:3.4.2.2.1,name,en,Vocational Training Teachers,LLM
sys_occupation_classifications,CP_2021:3.4.2.2.2,name,en,Arts and Crafts Teachers,LLM
sys_occupation_classifications,CP_2021:3.4.2.3.0,name,en,Artistic Technique Instructors,LLM
sys_occupation_classifications,CP_2021:3.4.2.4.0,name,en,Non-Competitive Sports Instructors,LLM
sys_occupation_classifications,CP_2021:3.4.2.5.1,name,en,Sports Event and Facility Organizers,LLM
sys_occupation_classifications,CP_2021:3.4.2.5.2,name,en,Sports Observers,LLM
sys_occupation_classifications,CP_2021:3.4.2.6.1,name,en,Sports Coaches and Trainers,LLM
sys_occupation_classifications,CP_2021:3.4.2.6.2,name,en,Referees and Competition Judges,LLM
sys_occupation_classifications,CP_2021:3.4.2.7.0,name,en,Athletes,LLM
sys_occupation_classifications,CP_2021:3.4.3.1.1,name,en,Radio and Television Announcers,LLM
sys_occupation_classifications,CP_2021:3.4.3.1.2,name,en,Presenters of Artistic and Recreational Performances,LLM
sys_occupation_classifications,CP_2021:3.4.3.2.0,name,en,"Broadcasting, Film and Theatre Production Organization Technicians",LLM
sys_occupation_classifications,CP_2021:3.4.3.3.0,name,en,Entertainers,LLM
sys_occupation_classifications,CP_2021:3.4.4.1.1,name,en,Graphic Designers,LLM
sys_occupation_classifications,CP_2021:3.4.4.1.2,name,en,Stage Set Designers,LLM
sys_occupation_classifications,CP_2021:3.4.4.2.1,name,en,Museum Technicians,LLM
sys_occupation_classifications,CP_2021:3.4.4.2.2,name,en,Library Technicians,LLM
sys_occupation_classifications,CP_2021:3.4.4.3.1,name,en,Art Appraisers,LLM
sys_occupation_classifications,CP_2021:3.4.4.3.2,name,en,Philatelic and Numismatic Experts,LLM
sys_occupation_classifications,CP_2021:3.4.4.3.3,name,en,Handwriting Experts,LLM
sys_occupation_classifications,CP_2021:3.4.4.4.0,name,en,Restoration Technicians,LLM
sys_occupation_classifications,CP_2021:3.4.5.1.0,name,en,Social Workers,LLM
sys_occupation_classifications,CP_2021:3.4.5.2.0,name,en,Social Reintegration and Inclusion Technicians,LLM
sys_occupation_classifications,CP_2021:3.4.5.3.0,name,en,Employment Services Technicians,LLM
sys_occupation_classifications,CP_2021:3.4.5.4.0,name,en,Private Security Services Technicians and Related Professions,LLM
sys_occupation_classifications,CP_2021:3.4.5.5.0,name,en,Religious and Worship Activities Technicians,LLM
sys_occupation_classifications,CP_2021:3.4.6.1.0,name,en,Judicial Services Technicians,LLM
sys_occupation_classifications,CP_2021:3.4.6.2.0,name,en,State Police Officers,LLM
sys_occupation_classifications,CP_2021:3.4.6.3.1,name,en,Municipal Police Security Services Technicians,LLM
sys_occupation_classifications,CP_2021:3.4.6.3.2,name,en,Fire Brigade Security Services Technicians,LLM
sys_occupation_classifications,CP_2021:3.4.6.3.3,name,en,Forest Service Security Technicians,LLM
sys_occupation_classifications,CP_2021:3.4.6.4.0,name,en,Financial Police Officers,LLM
sys_occupation_classifications,CP_2021:3.4.6.5.0,name,en,Tax Inspectors,LLM
sys_occupation_classifications,CP_2021:3.4.6.6.1,name,en,Public License Concession Services Technicians,LLM
sys_occupation_classifications,CP_2021:3.4.6.6.2,name,en,Public Services Technicians for Issuing Personal Certifications and Documents,LLM
sys_occupation_classifications,CP_2021:4.1.1.1.0,name,en,Secretarial Staff,LLM
sys_occupation_classifications,CP_2021:4.1.1.2.0,name,en,General Affairs Clerks,LLM
sys_occupation_classifications,CP_2021:4.1.1.3.0,name,en,Document Registration and Sorting Clerks,LLM
sys_occupation_classifications,CP_2021:4.1.1.4.0,name,en,Personnel Management Clerks,LLM
sys_occupation_classifications,CP_2021:4.1.2.1.0,name,en,"Word Processing Operators, Typists, Stenographers and Related Professions",LLM
sys_occupation_classifications,CP_2021:4.1.2.2.0,name,en,Data Entry Clerks,LLM
sys_occupation_classifications,CP_2021:4.1.2.3.0,name,en,"Operators of Document Drafting, Reproduction and Dispatch Machines",LLM
sys_occupation_classifications,CP_2021:4.2.1.1.0,name,en,"Insurance, Banking and Other Financial Intermediary Counter Clerks",LLM
sys_occupation_classifications,CP_2021:4.2.1.2.0,name,en,Postal Service Counter Clerks,LLM
sys_occupation_classifications,CP_2021:4.2.1.3.0,name,en,Tax and Contribution Collection and Debt Recovery Counter Clerks,LLM
sys_occupation_classifications,CP_2021:4.2.1.4.0,name,en,Pawnbroker Counter Clerks and Related Professions,LLM
sys_occupation_classifications,CP_2021:4.2.1.5.0,name,en,Ticket Sales Clerks,LLM
sys_occupation_classifications,CP_2021:4.2.1.6.0,name,en,Travel Agency Counter Clerks,LLM
sys_occupation_classifications,CP_2021:4.2.2.1.0,name,en,Reception and Information Clerks in Businesses and Public Bodies,LLM
sys_occupation_classifications,CP_2021:4.2.2.2.0,name,en,Reception Clerks in Accommodation and Catering Services,LLM
sys_occupation_classifications,CP_2021:4.2.2.3.0,name,en,Switchboard Operators,LLM
sys_occupation_classifications,CP_2021:4.2.2.4.0,name,en,Call Centre Information Clerks (Non-Sales),LLM
sys_occupation_classifications,CP_2021:4.3.1.1.0,name,en,Goods and Services Purchasing Clerks,LLM
sys_occupation_classifications,CP_2021:4.3.1.2.0,name,en,Warehouse Management Clerks and Related Professions,LLM
sys_occupation_classifications,CP_2021:4.3.1.3.0,name,en,Freight Transport Administrative Management Clerks,LLM
sys_occupation_classifications,CP_2021:4.3.2.1.0,name,en,Bookkeeping Clerks,LLM
sys_occupation_classifications,CP_2021:4.3.2.2.0,name,en,Payroll Clerks,LLM
sys_occupation_classifications,CP_2021:4.3.2.3.0,name,en,Financial Transaction Clerks for the Enterprise or Organization,LLM
sys_occupation_classifications,CP_2021:4.3.2.4.0,name,en,Statistical services clerks,LLM
sys_occupation_classifications,CP_2021:4.3.2.5.0,name,en,Internal cash office clerks,LLM
sys_occupation_classifications,CP_2021:4.4.1.1.0,name,en,Control and verification clerks and related workers,LLM
sys_occupation_classifications,CP_2021:4.4.1.2.0,name,en,Travel documentation control clerks,LLM
sys_occupation_classifications,CP_2021:4.4.1.3.0,name,en,Mail sorting and delivery clerks,LLM
sys_occupation_classifications,CP_2021:4.4.2.1.0,name,en,Filing and archive clerks and related workers,LLM
sys_occupation_classifications,CP_2021:4.4.2.2.0,name,en,Library clerks and related workers,LLM
sys_occupation_classifications,CP_2021:5.1.1.1.0,name,en,Wholesale trade shopkeepers,LLM
sys_occupation_classifications,CP_2021:5.1.1.2.1,name,en,Retail trade shopkeepers in shops,LLM
sys_occupation_classifications,CP_2021:5.1.1.2.2,name,en,Retail traders in markets and assigned stalls,LLM
sys_occupation_classifications,CP_2021:5.1.1.3.0,name,en,Fuel station operators and related workers,LLM
sys_occupation_classifications,CP_2021:5.1.2.1.0,name,en,Wholesale trade shop assistants,LLM
sys_occupation_classifications,CP_2021:5.1.2.2.0,name,en,Retail trade shop assistants,LLM
sys_occupation_classifications,CP_2021:5.1.2.3.0,name,en,Sales organization clerks,LLM
sys_occupation_classifications,CP_2021:5.1.2.4.0,name,en,Cashiers in commercial establishments,LLM
sys_occupation_classifications,CP_2021:5.1.2.5.1,name,en,Door-to-door salespersons,LLM
sys_occupation_classifications,CP_2021:5.1.2.5.2,name,en,Distance salespersons,LLM
sys_occupation_classifications,CP_2021:5.1.2.6.0,name,en,Fuel station attendants and related workers,LLM
sys_occupation_classifications,CP_2021:5.1.3.1.0,name,en,Fashion models and related workers,LLM
sys_occupation_classifications,CP_2021:5.1.3.2.0,name,en,Product demonstrators and related workers,LLM
sys_occupation_classifications,CP_2021:5.1.3.3.0,name,en,Window dressers and related workers,LLM
sys_occupation_classifications,CP_2021:5.1.3.4.0,name,en,Customer information and assistance clerks,LLM
sys_occupation_classifications,CP_2021:5.2.1.1.0,name,en,Accommodation establishment operators,LLM
sys_occupation_classifications,CP_2021:5.2.2.1.0,name,en,Cooks in hotels and restaurants,LLM
sys_occupation_classifications,CP_2021:5.2.2.2.1,name,en,Food preparation and cooking workers in institutional catering,LLM
sys_occupation_classifications,CP_2021:5.2.2.2.2,name,en,"Food preparation, cooking and sales workers in fast food outlets, snack bars, rotisseries and similar establishments",LLM
sys_occupation_classifications,CP_2021:5.2.2.2.3,name,en,Counter attendants in catering services,LLM
sys_occupation_classifications,CP_2021:5.2.2.3.1,name,en,Hotel waiters,LLM
sys_occupation_classifications,CP_2021:5.2.2.3.2,name,en,Restaurant waiters,LLM
sys_occupation_classifications,CP_2021:5.2.2.4.0,name,en,Bartenders and related workers,LLM
sys_occupation_classifications,CP_2021:5.2.2.5.1,name,en,"Operators of restaurants, fast food outlets, pizzerias and similar establishments",LLM
sys_occupation_classifications,CP_2021:5.2.2.5.2,name,en,Operators of catering activities in markets and assigned stalls,LLM
sys_occupation_classifications,CP_2021:5.2.3.1.1,name,en,Flight attendants,LLM
sys_occupation_classifications,CP_2021:5.2.3.1.2,name,en,Travel and cruise attendants,LLM
sys_occupation_classifications,CP_2021:5.2.3.1.3,name,en,Conference and trade fair attendants,LLM
sys_occupation_classifications,CP_2021:5.2.3.2.0,name,en,Tour guides,LLM
sys_occupation_classifications,CP_2021:5.3.1.1.0,name,en,Skilled health and social care occupations,LLM
sys_occupation_classifications,CP_2021:5.4.1.1.1,name,en,Cinema and theatre operators,LLM
sys_occupation_classifications,CP_2021:5.4.1.1.2,name,en,Nightclub operators,LLM
sys_occupation_classifications,CP_2021:5.4.1.1.3,name,en,Recreational activity operators,LLM
sys_occupation_classifications,CP_2021:5.4.1.1.4,name,en,Sports activity operators,LLM
sys_occupation_classifications,CP_2021:5.4.1.1.5,name,en,Betting shop operators,LLM
sys_occupation_classifications,CP_2021:5.4.1.2.1,name,en,Bookmakers,LLM
sys_occupation_classifications,CP_2021:5.4.1.2.2,name,en,Croupiers,LLM
sys_occupation_classifications,CP_2021:5.4.1.2.3,name,en,Lottery and betting agents,LLM
sys_occupation_classifications,CP_2021:5.4.1.3.0,name,en,"Astrologers, fortune tellers, palm readers and related workers",LLM
sys_occupation_classifications,CP_2021:5.5.1.1.0,name,en,Hairdressers,LLM
sys_occupation_classifications,CP_2021:5.5.1.2.0,name,en,Beauticians and make-up artists,LLM
sys_occupation_classifications,CP_2021:5.5.1.3.0,name,en,Massage therapists and spa attendants,LLM
sys_occupation_classifications,CP_2021:5.5.2.1.0,name,en,Companions and skilled domestic service workers,LLM
sys_occupation_classifications,CP_2021:5.5.2.2.0,name,en,Childminders and related workers,LLM
sys_occupation_classifications,CP_2021:5.5.2.3.0,name,en,Personal care attendants,LLM
sys_occupation_classifications,CP_2021:5.5.3.1.0,name,en,Animal trainers,LLM
sys_occupation_classifications,CP_2021:5.5.3.2.0,name,en,Keepers and breeders of pets and show animals,LLM
sys_occupation_classifications,CP_2021:5.5.4.1.0,name,en,Operators of administrative formalities agencies and related workers,LLM
sys_occupation_classifications,CP_2021:5.5.4.2.0,name,en,Administrative formalities agency clerks and related workers,LLM
sys_occupation_classifications,CP_2021:5.5.5.1.0,name,en,Funeral home operators,LLM
sys_occupation_classifications,CP_2021:5.5.5.2.0,name,en,Funeral home attendants,LLM
sys_occupation_classifications,CP_2021:5.6.1.1.0,name,en,Territorial surveillance officers,LLM
sys_occupation_classifications,CP_2021:5.6.1.2.0,name,en,Municipal police officers,LLM
sys_occupation_classifications,CP_2021:5.6.1.3.1,name,en,State Police officers,LLM
sys_occupation_classifications,CP_2021:5.6.1.3.2,name,en,Financial Police officers,LLM
sys_occupation_classifications,CP_2021:5.6.1.3.3,name,en,Forestry Corps officers,LLM
sys_occupation_classifications,CP_2021:5.6.1.4.1,name,en,Firefighters,LLM
sys_occupation_classifications,CP_2021:5.6.1.4.2,name,en,Fire brigade personnel,LLM
sys_occupation_classifications,CP_2021:5.6.1.5.0,name,en,Prison and correctional facility officers,LLM
sys_occupation_classifications,CP_2021:5.6.1.6.0,name,en,Private security guards,LLM
sys_occupation_classifications,CP_2021:5.6.1.7.0,name,en,Lifeguards and related workers,LLM
sys_occupation_classifications,CP_2021:5.6.1.8.0,name,en,Garage and parking facility operators,LLM
sys_occupation_classifications,CP_2021:6.1.1.1.0,name,en,Blasters in quarries and mines,LLM
sys_occupation_classifications,CP_2021:6.1.1.2.0,name,en,"Stone cutters and polishers, stonemasons and marble workers",LLM
sys_occupation_classifications,CP_2021:6.1.1.3.0,name,en,Salt pan workers,LLM
sys_occupation_classifications,CP_2021:6.1.2.1.0,name,en,Stone and brick masons,LLM
sys_occupation_classifications,CP_2021:6.1.2.2.1,name,en,Formwork carpenters,LLM
sys_occupation_classifications,CP_2021:6.1.2.2.2,name,en,Concrete masons and formers,LLM
sys_occupation_classifications,CP_2021:6.1.2.3.0,name,en,Building carpenters and joiners,LLM
sys_occupation_classifications,CP_2021:6.1.2.4.0,name,en,Scaffolders,LLM
sys_occupation_classifications,CP_2021:6.1.2.5.1,name,en,Tunnel and shaft timberers,LLM
sys_occupation_classifications,CP_2021:6.1.2.5.2,name,en,Railway track layers,LLM
sys_occupation_classifications,CP_2021:6.1.2.6.1,name,en,Asphalters,LLM
sys_occupation_classifications,CP_2021:6.1.2.6.2,name,en,Road pavers and surfacers,LLM
sys_occupation_classifications,CP_2021:6.1.2.7.0,name,en,Prefabricated and preformed structure assemblers,LLM
sys_occupation_classifications,CP_2021:6.1.3.1.0,name,en,Roofers and roof waterproofers,LLM
sys_occupation_classifications,CP_2021:6.1.3.2.1,name,en,Floor layers,LLM
sys_occupation_classifications,CP_2021:6.1.3.2.2,name,en,Floor finishers,LLM
sys_occupation_classifications,CP_2021:6.1.3.2.3,name,en,Tilers and stone cladding workers,LLM
sys_occupation_classifications,CP_2021:6.1.3.2.4,name,en,Parquet layers and installers of synthetic and wood flooring,LLM
sys_occupation_classifications,CP_2021:6.1.3.3.0,name,en,Plasterers,LLM
sys_occupation_classifications,CP_2021:6.1.3.4.0,name,en,Insulation and soundproofing installers,LLM
sys_occupation_classifications,CP_2021:6.1.3.5.0,name,en,Glaziers,LLM
sys_occupation_classifications,CP_2021:6.1.3.6.1,name,en,Plumbers in civil construction,LLM
sys_occupation_classifications,CP_2021:6.1.3.6.2,name,en,Heating system installers in civil construction,LLM
sys_occupation_classifications,CP_2021:6.1.3.7.0,name,en,Electricians and electrical system installers in civil construction,LLM
sys_occupation_classifications,CP_2021:6.1.3.8.0,name,en,Window and door frame installers,LLM
sys_occupation_classifications,CP_2021:6.1.4.1.1,name,en,Building painters,LLM
sys_occupation_classifications,CP_2021:6.1.4.1.2,name,en,Building decorators and stucco workers,LLM
sys_occupation_classifications,CP_2021:6.1.4.2.0,name,en,Facade cleaners,LLM
sys_occupation_classifications,CP_2021:6.1.5.1.0,name,en,Sanitation and cleaning workers,LLM
sys_occupation_classifications,CP_2021:6.1.5.2.0,name,en,Sewer system maintenance workers,LLM
sys_occupation_classifications,CP_2021:6.2.1.1.1,name,en,Metal casters,LLM
sys_occupation_classifications,CP_2021:6.2.1.1.2,name,en,Moulders and coremakers,LLM
sys_occupation_classifications,CP_2021:6.2.1.2.0,name,en,Welders and flame cutters,LLM
sys_occupation_classifications,CP_2021:6.2.1.3.1,name,en,Sheet metal workers and boilermakers,LLM
sys_occupation_classifications,CP_2021:6.2.1.3.2,name,en,Metal markers-off,LLM
sys_occupation_classifications,CP_2021:6.2.1.4.0,name,en,Structural steel workers and metal framework assemblers,LLM
sys_occupation_classifications,CP_2021:6.2.1.5.0,name,en,Riggers and assemblers of metal cables for industrial and transport use,LLM
sys_occupation_classifications,CP_2021:6.2.1.6.0,name,en,Divers and underwater workers,LLM
sys_occupation_classifications,CP_2021:6.2.1.7.0,name,en,Electric welders and ASME-certified welders,LLM
sys_occupation_classifications,CP_2021:6.2.1.8.1,name,en,Auto body repairers,LLM
sys_occupation_classifications,CP_2021:6.2.1.8.2,name,en,Sheet metal stampers and benders,LLM
sys_occupation_classifications,CP_2021:6.2.2.1.1,name,en,Blacksmiths,LLM
sys_occupation_classifications,CP_2021:6.2.2.1.2,name,en,Forgers and forging press operators,LLM
sys_occupation_classifications,CP_2021:6.2.2.2.0,name,en,"Toolmakers, mechanical patternmakers and markers-off",LLM
sys_occupation_classifications,CP_2021:6.2.2.3.1,name,en,Machine tool setters,LLM
sys_occupation_classifications,CP_2021:6.2.2.3.2,name,en,Mechanical fitters,LLM
sys_occupation_classifications,CP_2021:6.2.3.1.1,name,en,Motor vehicle mechanics and repairers,LLM
sys_occupation_classifications,CP_2021:6.2.3.1.2,name,en,Tyre fitters,LLM
sys_occupation_classifications,CP_2021:6.2.3.1.3,name,en,Bicycle and related vehicle mechanics,LLM
sys_occupation_classifications,CP_2021:6.2.3.2.0,name,en,Aircraft mechanics and maintenance technicians,LLM
sys_occupation_classifications,CP_2021:6.2.3.3.1,name,en,Industrial machinery and plant repairers and maintenance technicians,LLM
sys_occupation_classifications,CP_2021:6.2.3.3.2,name,en,Industrial machinery and plant installers and fitters,LLM
sys_occupation_classifications,CP_2021:6.2.3.4.1,name,en,Industrial refrigeration technicians,LLM
sys_occupation_classifications,CP_2021:6.2.3.4.2,name,en,Marine refrigeration technicians,LLM
sys_occupation_classifications,CP_2021:6.2.3.5.1,name,en,Repairers and maintenance technicians of industrial heating and plumbing equipment,LLM
sys_occupation_classifications,CP_2021:6.2.3.5.2,name,en,Installers and fitters of industrial heating and plumbing equipment,LLM
sys_occupation_classifications,CP_2021:6.2.3.6.0,name,en,Test mechanics,LLM
sys_occupation_classifications,CP_2021:6.2.3.7.0,name,en,Craft and industrial spray painters,LLM
sys_occupation_classifications,CP_2021:6.2.3.8.1,name,en,Naval outfitters,LLM
sys_occupation_classifications,CP_2021:6.2.3.8.2,name,en,Marine mechanics and engine fitters,LLM
sys_occupation_classifications,CP_2021:6.2.4.1.1,name,en,Industrial electrical system installers and repairers,LLM
sys_occupation_classifications,CP_2021:6.2.4.1.2,name,en,Repairers of electrical appliances and household equipment,LLM
sys_occupation_classifications,CP_2021:6.2.4.1.3,name,en,Electromechanics,LLM
sys_occupation_classifications,CP_2021:6.2.4.1.4,name,en,Installers and repairers of electrical energy generation and storage equipment,LLM
sys_occupation_classifications,CP_2021:6.2.4.1.5,name,en,Auto electricians,LLM
sys_occupation_classifications,CP_2021:6.2.4.2.0,name,en,Maintenance technicians and repairers of industrial electronic equipment,LLM
sys_occupation_classifications,CP_2021:6.2.4.3.0,name,en,Radio and television repairers,LLM
sys_occupation_classifications,CP_2021:6.2.4.4.0,name,en,Installers and repairers of telecommunications equipment,LLM
sys_occupation_classifications,CP_2021:6.2.4.5.0,name,en,"Installers, maintenance technicians and repairers of power lines, cable layers",LLM
sys_occupation_classifications,CP_2021:6.2.4.6.0,name,en,"Installers, maintenance technicians and repairers of computer equipment",LLM
sys_occupation_classifications,CP_2021:6.3.1.1.0,name,en,Precision mechanics,LLM
sys_occupation_classifications,CP_2021:6.3.1.2.0,name,en,"Mechanics and repairers of prostheses, orthoses, orthopaedic braces and related devices",LLM
sys_occupation_classifications,CP_2021:6.3.1.3.1,name,en,Musical instrument tuners,LLM
sys_occupation_classifications,CP_2021:6.3.1.3.2,name,en,Musical instrument makers and repairers,LLM
sys_occupation_classifications,CP_2021:6.3.1.4.0,name,en,Watch and clock makers and repairers,LLM
sys_occupation_classifications,CP_2021:6.3.1.5.1,name,en,Lens and eyeglasses makers,LLM
sys_occupation_classifications,CP_2021:6.3.1.5.2,name,en,Optical instrument makers,LLM
sys_occupation_classifications,CP_2021:6.3.1.6.1,name,en,Goldsmiths,LLM
sys_occupation_classifications,CP_2021:6.3.1.6.2,name,en,Precious and hard stone workers,LLM
sys_occupation_classifications,CP_2021:6.3.1.6.3,name,en,Costume jewellery makers,LLM
sys_occupation_classifications,CP_2021:6.3.2.1.1,name,en,Potters and terracotta workers,LLM
sys_occupation_classifications,CP_2021:6.3.2.1.2,name,en,Ceramicists,LLM
sys_occupation_classifications,CP_2021:6.3.2.2.1,name,en,Glass blowers and moulders,LLM
sys_occupation_classifications,CP_2021:6.3.2.2.2,name,en,"Glass cutters, grinders and polishers",LLM
sys_occupation_classifications,CP_2021:6.3.2.3.0,name,en,Glass engravers and etchers,LLM
sys_occupation_classifications,CP_2021:6.3.2.4.0,name,en,Painters and decorators on glass and ceramics,LLM
sys_occupation_classifications,CP_2021:6.3.3.1.1,name,en,Papier-mache makers,LLM
sys_occupation_classifications,CP_2021:6.3.3.1.2,name,en,Wood engravers and inlayers,LLM
sys_occupation_classifications,CP_2021:6.3.3.2.1,name,en,Craft workers of hand-made artistic textile products,LLM
sys_occupation_classifications,CP_2021:6.3.3.2.2,name,en,Craft workers of hand-made artistic leather and hide products,LLM
sys_occupation_classifications,CP_2021:6.3.4.1.0,name,en,Pre-press printing operators,LLM
sys_occupation_classifications,CP_2021:6.3.4.2.0,name,en,Offset and rotary press printers,LLM
sys_occupation_classifications,CP_2021:6.3.4.3.0,name,en,"Zincographers, stereotypers and electrotypers",LLM
sys_occupation_classifications,CP_2021:6.3.4.4.1,name,en,Craft etchers,LLM
sys_occupation_classifications,CP_2021:6.3.4.4.2,name,en,"Lithographers, screen printers and typographic engravers",LLM
sys_occupation_classifications,CP_2021:6.3.4.5.0,name,en,Bookbinders and post-press finishers,LLM
sys_occupation_classifications,CP_2021:6.4.1.1.0,name,en,Farmers and skilled agricultural workers in field crops,LLM
sys_occupation_classifications,CP_2021:6.4.1.2.0,name,en,Farmers and skilled agricultural workers in tree and shrub crops,LLM
sys_occupation_classifications,CP_2021:6.4.1.3.1,name,en,"Farmers and skilled agricultural workers in gardens and nurseries, flower and ornamental plant growing",LLM
sys_occupation_classifications,CP_2021:6.4.1.3.2,name,en,"Farmers and skilled agricultural workers in greenhouse, protected and permanent vegetable growing",LLM
sys_occupation_classifications,CP_2021:6.4.1.4.0,name,en,Farmers and skilled agricultural workers in mixed crop growing,LLM
sys_occupation_classifications,CP_2021:6.4.2.1.0,name,en,Breeders and skilled workers in cattle and horse farming,LLM
sys_occupation_classifications,CP_2021:6.4.2.2.0,name,en,Breeders and skilled workers in sheep and goat farming,LLM
sys_occupation_classifications,CP_2021:6.4.2.3.0,name,en,Breeders and skilled workers in pig farming,LLM
sys_occupation_classifications,CP_2021:6.4.2.4.0,name,en,Breeders and skilled workers in poultry farming,LLM
sys_occupation_classifications,CP_2021:6.4.2.5.0,name,en,Mixed livestock breeder,LLM
sys_occupation_classifications,CP_2021:6.4.2.6.0,name,en,Breeders and skilled workers in insect farming,LLM
sys_occupation_classifications,CP_2021:6.4.2.9.0,name,en,Other breeders and skilled workers in animal husbandry,LLM
sys_occupation_classifications,CP_2021:6.4.3.1.0,name,en,Livestock breeders and farmers,LLM
sys_occupation_classifications,CP_2021:6.4.4.1.1,name,en,Tree fellers and reforestation workers,LLM
sys_occupation_classifications,CP_2021:6.4.4.1.2,name,en,Cork strippers and resin tappers,LLM
sys_occupation_classifications,CP_2021:6.4.5.1.0,name,en,Aquaculture workers,LLM
