scheme,code,parent_code,level,name
CP_2021,6.1.2.3,6.1.2,4,Carpentieri e falegnami nell'edilizia (esclusi i parchettisti)
CP_2021,6.1.2.4,6.1.2,4,Ponteggiatori
CP_2021,6.1.2.5,6.1.2,4,"Armatori di gallerie, addetti all'armamento ferroviario e professioni assimilate"
CP_2021,6.1.2.6,6.1.2,4,Pavimentatori stradali e professioni assimilate
CP_2021,6.1.2.7,6.1.2,4,Montatori di manufatti prefabbricati e di preformati
CP_2021,6.1.3.1,6.1.3,4,Copritetti e professioni assimilate
CP_2021,6.1.3.2,6.1.3,4,Pavimentatori e posatori di rivestimenti
CP_2021,6.1.3.3,6.1.3,4,Intonacatori
CP_2021,6.1.3.4,6.1.3,4,Installatori di impianti di isolamento e insonorizzazione
CP_2021,6.1.3.5,6.1.3,4,Vetrai
CP_2021,6.1.3.6,6.1.3,4,Idraulici e posatori di tubazioni idrauliche e di gas
CP_2021,6.1.3.7,6.1.3,4,Elettricisti nelle costruzioni civili e professioni assimilate
CP_2021,6.1.3.8,6.1.3,4,Installatori di infissi e serramenta
CP_2021,6.1.4.1,6.1.4,4,"Pittori, stuccatori, laccatori e decoratori"
CP_2021,6.1.4.2,6.1.4,4,Pulitori di facciate
CP_2021,6.1.5.1,6.1.5,4,Operai addetti ai servizi di igiene e pulizia
CP_2021,6.1.5.2,6.1.5,4,Operai addetti alla manutenzione degli impianti fognari e professioni assimilate
CP_2021,6.2.1.1,6.2.1,4,Fonditori e animisti di fonderia
CP_2021,6.2.1.2,6.2.1,4,Saldatori e tagliatori a fiamma
CP_2021,6.2.1.3,6.2.1,4,"Lattonieri e calderai, compresi i tracciatori"
CP_2021,6.2.1.4,6.2.1,4,Montatori di carpenteria metallica
CP_2021,6.2.1.5,6.2.1,4,Attrezzatori e montatori di cavi metallici per uso industriale e di trasporto
CP_2021,6.2.1.6,6.2.1,4,Sommozzatori e lavoratori subacquei
CP_2021,6.2.1.7,6.2.1,4,Specialisti di saldatura elettrica ed a norme ASME
CP_2021,6.2.1.8,6.2.1,4,Lastroferratori
CP_2021,6.2.2.1,6.2.2,4,"Fabbri, lingottai e operatori di presse per forgiare"
CP_2021,6.2.2.2,6.2.2,4,Costruttori di utensili modellatori e tracciatori meccanici
CP_2021,6.2.2.3,6.2.2,4,Attrezzisti di macchine utensili e professioni assimilate
CP_2021,6.2.3.1,6.2.3,4,"Meccanici artigianali, riparatori e manutentori di automobili e professioni assimilate"
CP_2021,6.2.3.2,6.2.3,4,Meccanici e riparatori di motori di aerei
CP_2021,6.2.3.3,6.2.3,4,Meccanici e montatori di macchinari industriali ed assimilati
CP_2021,6.2.3.4,6.2.3,4,Frigoristi
CP_2021,6.2.3.5,6.2.3,4,"Meccanici e montatori di apparecchi industriali termici, idraulici e di condizionamento"
CP_2021,6.2.3.6,6.2.3,4,Meccanici collaudatori
CP_2021,6.2.3.7,6.2.3,4,Verniciatori artigianali ed industriali
CP_2021,6.2.3.8,6.2.3,4,Meccanici e attrezzisti navali
CP_2021,6.2.4.1,6.2.4,4,Installatori e riparatori di apparati elettrici ed elettromeccanici
CP_2021,6.2.4.2,6.2.4,4,Manutentori e riparatori di apparati elettronici industriali e di misura
CP_2021,6.2.4.3,6.2.4,4,"Riparatori di apparecchi radio, televisivi e assimilati"
CP_2021,6.2.4.4,6.2.4,4,Installatori e riparatori di apparati di telecomunicazione
CP_2021,6.2.4.5,6.2.4,4,"Installatori di linee elettriche, riparatori e cavisti"
CP_2021,6.2.4.6,6.2.4,4,"Installatori, manutentori e riparatori di apparecchiature informatiche"
CP_2021,6.3.1.1,6.3.1,4,Meccanici di precisione
CP_2021,6.3.1.2,6.3.1,4,Meccanici e riparatori di protesi (dentali ed ortopediche)
CP_2021,6.3.1.3,6.3.1,4,"Artigiani ed operai addetti alla costruzione, al montaggio e all'accordatura di strumenti musicali"
CP_2021,6.3.1.4,6.3.1,4,Addetti alla costruzione e riparazione di orologi
CP_2021,6.3.1.5,6.3.1,4,Costruttori di strumenti ottici e lenti
CP_2021,6.3.1.6,6.3.1,4,"Orafi, gioiellieri e professioni assimilate"
CP_2021,6.3.2.1,6.3.2,4,Vasai e professioni assimilate (prodotti in ceramica ed abrasivi)
CP_2021,6.3.2.2,6.3.2,4,"Soffiatori, modellatori, tagliatori, molatori e levigatori di vetro"
CP_2021,6.3.2.3,6.3.2,4,Incisori ed acquafortisti su vetro
CP_2021,6.3.2.4,6.3.2,4,Pittori e decoratori su vetro e ceramica
CP_2021,6.3.3.1,6.3.3,4,Artigiani delle lavorazioni artistiche del legno e di materiali assimilati
CP_2021,6.3.3.2,6.3.3,4,"Artigiani delle lavorazioni artistiche a mano di tessili, cuoio e simili"
CP_2021,6.3.4.1,6.3.4,4,Operatori delle attività poligrafiche di pre-stampa
CP_2021,6.3.4.2,6.3.4,4,Stampatori offset e alla rotativa
CP_2021,6.3.4.3,6.3.4,4,"Zincografi, stereotipisti ed elettrotipisti"
CP_2021,6.3.4.4,6.3.4,4,"Artigiani incisori, acquafortisti, serigrafisti e professioni assimilate"
CP_2021,6.3.4.5,6.3.4,4,Rilegatori e professioni assimilate
CP_2021,6.4.1.1,6.4.1,4,Agricoltori e operai agricoli specializzati di colture in pieno campo
CP_2021,6.4.1.2,6.4.1,4,"Agricoltori e operai agricoli specializzati di coltivazioni legnose agrarie (vite, olivo, agrumi e alberi da frutta)"
CP_2021,6.4.1.3,6.4.1,4,"Agricoltori e operai agricoli specializzati di giardini e vivai, di coltivazioni di fiori e piante ornamentali, di ortive protette o di orti stabili"
CP_2021,6.4.1.4,6.4.1,4,Agricoltori e operai agricoli specializzati di colture miste
CP_2021,6.4.2.1,6.4.2,4,Allevatori e operai specializzati degli allevamenti di bovini ed equini
CP_2021,6.4.2.2,6.4.2,4,Allevatori e operai specializzati degli allevamenti di ovini e caprini
CP_2021,6.4.2.3,6.4.2,4,Allevatori e operai specializzati degli allevamenti di suini
CP_2021,6.4.2.4,6.4.2,4,Allevatori e operai specializzati degli allevamenti avicoli
CP_2021,6.4.2.5,6.4.2,4,Allevatori e operai specializzati degli allevamenti misti
CP_2021,6.4.2.6,6.4.2,4,Allevatori e operai specializzati degli allevamenti di insetti
CP_2021,6.4.2.9,6.4.2,4,Altri allevatori e operai specializzati della zootecnia
CP_2021,6.4.3.1,6.4.3,4,Allevatori e agricoltori
CP_2021,6.4.4.1,6.4.4,4,Lavoratori forestali specializzati
CP_2021,6.4.5.1,6.4.5,4,Acquacoltori e professioni assimilate
CP_2021,6.4.5.2,6.4.5,4,Pescatori della pesca costiera ed in acque interne
CP_2021,6.4.5.3,6.4.5,4,Pescatori d'alto mare
CP_2021,6.4.5.4,6.4.5,4,Cacciatori
CP_2021,6.5.1.1,6.5.1,4,"Macellai, pesciaioli e professioni assimilate"
CP_2021,6.5.1.2,6.5.1,4,Panettieri e pastai artigianali
CP_2021,6.5.1.3,6.5.1,4,"Pasticcieri, gelatai e conservieri artigianali"
CP_2021,6.5.1.4,6.5.1,4,Degustatori e classificatori di prodotti alimentari e di bevande
CP_2021,6.5.1.5,6.5.1,4,Artigiani ed operai specializzati delle lavorazioni artigianali casearie
CP_2021,6.5.1.6,6.5.1,4,Operai della preparazione e della lavorazione delle foglie di tabacco
CP_2021,6.5.2.1,6.5.2,4,"Artigiani ed operai specializzati del trattamento del legno (curvature a vapore, stagionatura artificiale, trattamenti chimici)"
CP_2021,6.5.2.2,6.5.2,4,Falegnami ed attrezzisti di macchine per la lavorazione del legno
CP_2021,6.5.2.3,6.5.2,4,"Impagliatori, cestai, spazzolai, sugherai e professioni assimilate"
CP_2021,6.5.3.1,6.5.3,4,Preparatori di fibre
CP_2021,6.5.3.2,6.5.3,4,Tessitori e maglieristi a mano e su telai manuali
CP_2021,6.5.3.3,6.5.3,4,"Sarti e tagliatori artigianali, modellisti e cappellai"
CP_2021,6.5.3.4,6.5.3,4,"Pellicciai, modellatori di pellicceria e professioni assimilate"
CP_2021,6.5.3.5,6.5.3,4,"Biancheristi, ricamatori a mano e professioni assimilate"
CP_2021,6.5.3.6,6.5.3,4,Tappezzieri e materassai
CP_2021,6.5.3.7,6.5.3,4,Artigiani e addetti alle tintolavanderie
CP_2021,6.5.4.1,6.5.4,4,Conciatori di pelli e di pellicce
CP_2021,6.5.4.2,6.5.4,4,Artigiani ed operai specializzati delle calzature ed assimilati
CP_2021,6.5.4.3,6.5.4,4,"Valigiai, borsettieri e professioni assimilate (anche su articoli di similpelle e stoffa)"
CP_2021,6.5.5.1,6.5.5,4,Macchinisti ed attrezzisti di scena
CP_2021,7.1.1.1,7.1.1,4,Conduttori di macchinari in miniere e cave
CP_2021,7.1.1.2,7.1.1,4,Conduttori di impianti per il primo trattamento di minerali e di pietre
CP_2021,7.1.1.3,7.1.1,4,"Trivellatori e sondatori di pozzi petroliferi, di gas naturale, operatori di prospezione e professioni assimilate"
CP_2021,7.1.2.1,7.1.2,4,"Fonditori, operatori di altoforno, di convertitori e di forni di raffinazione (siderurgia)"
CP_2021,7.1.2.2,7.1.2,4,"Operatori di forni di seconda fusione, colatori di metalli e leghe e operatori di laminatoi"
CP_2021,7.1.2.3,7.1.2,4,Operatori di impianti per il trattamento termico dei metalli
CP_2021,7.1.2.4,7.1.2,4,Trafilatori ed estrusori di metalli
CP_2021,7.1.2.5,7.1.2,4,Operatori di impianti per la produzione e la raffinazione di metalli non ferrosi
CP_2021,7.1.3.1,7.1.3,4,"Conduttori di impianti per dosare, miscelare ed impastare materiali per la produzione del vetro, della ceramica e dei laterizi"
CP_2021,7.1.3.2,7.1.3,4,Conduttori di forni e di altri impianti per la lavorazione del vetro
CP_2021,7.1.3.3,7.1.3,4,Conduttori di impianti per la formatura di articoli in ceramica e terracotta
CP_2021,7.1.3.4,7.1.3,4,"Conduttori di forni e di altri impianti per la produzione di laterizi, tegole e assimilati"
CP_2021,7.1.4.1,7.1.4,4,"Conduttori di impianti per la fabbricazione in serie di pannelli in legno (compensati, truciolati ed assimilati)"
CP_2021,7.1.4.2,7.1.4,4,Operatori di impianti per la preparazione della pasta di legno e di altri materiali per cartiera
CP_2021,7.1.4.3,7.1.4,4,Operatori di impianti per la fabbricazione della carta
CP_2021,7.1.5.1,7.1.5,4,Conduttori di impianti per la raffinazione dei prodotti petroliferi
CP_2021,7.1.5.2,7.1.5,4,Operatori di macchinari e di impianti per la chimica di base e la chimica fine
CP_2021,7.1.5.3,7.1.5,4,Operatori di macchinari per la fabbricazione di prodotti derivati dalla chimica
CP_2021,7.1.6.1,7.1.6,4,Conduttori di caldaie a vapore e di motori termici in impianti industriali
CP_2021,7.1.6.2,7.1.6,4,Operatori di impianti di recupero e riciclaggio dei rifiuti e di trattamento e distribuzione delle acque
CP_2021,7.1.7.1,7.1.7,4,Operatori di catene di montaggio automatizzate
CP_2021,7.1.8.1,7.1.8,4,Conduttori di mulini e impastatrici
CP_2021,7.1.8.2,7.1.8,4,Conduttori di forni e di analoghi impianti per il trattamento termico dei minerali
CP_2021,7.2.1.1,7.2.1,4,Operai addetti a macchine utensili automatiche e semiautomatiche industriali
CP_2021,7.2.1.2,7.2.1,4,Operai addetti a macchinari per la produzione di manufatti in cemento e assimilati
CP_2021,7.2.1.3,7.2.1,4,Conduttori di macchinari per la produzione di abrasivi e manufatti abrasivi minerali
CP_2021,7.2.2.1,7.2.2,4,"Finitori, operai dei rivestimenti metallici, della galvanoplastica e assimilati"
CP_2021,7.2.2.2,7.2.2,4,"Operai addetti a macchinari per la fabbricazione di prodotti fotografici (film, pellicole e assimilati)"
CP_2021,7.2.3.1,7.2.3,4,Conduttori di macchinari per la confezione e vulcanizzazione dei pneumatici
CP_2021,7.2.3.2,7.2.3,4,Conduttori di macchinari per la fabbricazione di altri articoli in gomma
CP_2021,7.2.3.3,7.2.3,4,Conduttori di macchinari per la fabbricazione di articoli in plastica e assimilati
CP_2021,7.2.4.1,7.2.4,4,Operai addetti a macchinari in impianti per la produzione in serie di mobili e di articoli in legno
CP_2021,7.2.5.1,7.2.5,4,Conduttori di macchinari per tipografia e stampa su carta e cartone
CP_2021,7.2.5.2,7.2.5,4,Conduttori di macchinari per la fabbricazione di prodotti in carta e cartone
CP_2021,7.2.5.3,7.2.5,4,Conduttori di macchinari per rilegatura di libri e assimilati
CP_2021,7.2.6.1,7.2.6,4,Operai addetti a macchinari per la filatura e la bobinatura
CP_2021,7.2.6.2,7.2.6,4,Operai addetti a telai meccanici per la tessitura e la maglieria
CP_2021,7.2.6.3,7.2.6,4,Operai addetti a macchinari industriali per confezioni di abbigliamento in stoffa e assimilati
CP_2021,7.2.6.4,7.2.6,4,Operai addetti a macchinari per il trattamento di filati e tessuti industriali
CP_2021,7.2.6.5,7.2.6,4,Operai addetti a macchinari per la stampa dei tessuti
CP_2021,7.2.6.6,7.2.6,4,Addetti a macchinari industriali per la preparazione e produzione in serie di articoli in pelli e pellicce
CP_2021,7.2.6.7,7.2.6,4,Addetti a macchinari per la produzione in serie di calzature
CP_2021,7.2.6.9,7.2.6,4,"Altri operai addetti a macchinari dell'industria tessile, delle confezioni ed assimilati"
CP_2021,7.2.7.1,7.2.7,4,Assemblatori in serie di parti di macchine
CP_2021,7.2.7.2,7.2.7,4,Assemblatori e cablatori di apparecchiature elettriche
CP_2021,7.2.7.3,7.2.7,4,Assemblatori e cablatori di apparecchiature elettroniche e di telecomunicazioni
CP_2021,7.2.7.4,7.2.7,4,"Assemblatori in serie di articoli vari in metallo, in gomma e in materie plastiche"
CP_2021,7.2.7.5,7.2.7,4,Assemblatori in serie di articoli in legno e in materiali assimilati
CP_2021,7.2.7.6,7.2.7,4,"Assemblatori in serie di articoli in cartone, in tessuto e materie assimilate"
CP_2021,7.2.7.9,7.2.7,4,Altri operai addetti all’assemblaggio ed alla produzione in serie di articoli industriali
CP_2021,7.2.8.1,7.2.8,4,Operai addetti a macchine confezionatrici di prodotti industriali
CP_2021,7.3.1.1,7.3.1,4,Operai addetti agli impianti fissi in agricoltura e nell’allevamento
CP_2021,7.3.1.2,7.3.1,4,Operai addetti agli impianti per la trasformazione delle olive
CP_2021,7.3.1.3,7.3.1,4,"Operai addetti alla refrigerazione, trattamento igienico e prima trasformazione del latte"
CP_2021,7.3.2.1,7.3.2,4,Conduttori di macchinari per la lavorazione e la conservazione della carne e del pesce
CP_2021,7.3.2.2,7.3.2,4,Conduttori di apparecchi per la lavorazione industriale di prodotti lattiero–caseari
CP_2021,7.3.2.3,7.3.2,4,Conduttori di macchinari industriali per la lavorazione dei cereali e delle spezie e per prodotti a base di cereali (pasta e assimilati)
CP_2021,7.3.2.4,7.3.2,4,"Conduttori di macchinari per il trattamento e la conservazione della frutta, delle mandorle, delle verdure, dei legumi e del riso"
CP_2021,7.3.2.5,7.3.2,4,Conduttori di macchinari per la produzione e la raffinazione dello zucchero
CP_2021,7.3.2.6,7.3.2,4,"Conduttori di macchinari per la preparazione e la produzione del the, del caffè, del cacao e della cioccolata"
CP_2021,7.3.2.7,7.3.2,4,Conduttori di macchinari per la lavorazione dei prodotti del tabacco
CP_2021,7.3.2.8,7.3.2,4,"Vinificatori industriali, birrai ed operai addetti a macchinari per la preparazione di liquori e bevande analcoliche e gassate"
CP_2021,7.3.2.9,7.3.2,4,Conduttori di macchinari per la produzione di pasticceria e prodotti da forno
CP_2021,7.4.1.1,7.4.1,4,Conduttori di convogli ferroviari
CP_2021,7.4.1.2,7.4.1,4,"Operatori di verifica, circolazione e formazione treni"
CP_2021,7.4.1.3,7.4.1,4,Manovratori di impianti a fune
CP_2021,7.4.2.1,7.4.2,4,"Autisti di taxi, conduttori di automobili, furgoni e altri veicoli per trasporto di persone"
CP_2021,7.4.2.2,7.4.2,4,"Conduttori di autobus, di tram e di filobus"
CP_2021,7.4.2.3,7.4.2,4,Conduttori di mezzi pesanti e camion
CP_2021,7.4.2.4,7.4.2,4,Conduttori di veicoli a trazione animale
CP_2021,7.4.3.1,7.4.3,4,Conduttori di trattori agricoli
CP_2021,7.4.3.2,7.4.3,4,"Conduttori di macchine raccoglitrici, mietitrici, trinciatrici e pressatrici agricole"
CP_2021,7.4.3.3,7.4.3,4,Conduttori di macchine forestali
CP_2021,7.4.4.1,7.4.4,4,Conduttori di macchinari per il movimento terra
CP_2021,7.4.4.2,7.4.4,4,Conduttori di macchinari mobili per la perforazione nelle costruzioni
CP_2021,7.4.4.3,7.4.4,4,Conduttori di gru e di apparecchi di sollevamento
CP_2021,7.4.4.4,7.4.4,4,Conduttori di carrelli elevatori
CP_2021,7.4.5.1,7.4.5,4,Marinai di coperta
CP_2021,7.4.5.2,7.4.5,4,Conduttori di caldaie ed altre attrezzature navali
CP_2021,7.4.5.3,7.4.5,4,Conduttori di barche e battelli a motore
CP_2021,8.1.1.1,8.1.1,4,Venditori ambulanti di beni
CP_2021,8.1.1.2,8.1.1,4,Venditori ambulanti di servizi
CP_2021,8.1.2.1,8.1.2,4,Uscieri e professioni assimilate
CP_2021,8.1.2.2,8.1.2,4,"Lettori di contatori, collettori di monete e professioni assimilate"
CP_2021,8.1.3.1,8.1.3,4,"Facchini, addetti allo spostamento merci ed assimilati"
CP_2021,8.1.3.2,8.1.3,4,Personale non qualificato addetto all'imballaggio e al magazzino
CP_2021,8.1.3.3,8.1.3,4,Addetti alle consegne
CP_2021,8.1.4.1,8.1.4,4,Personale non qualificato addetto alla pulizia nei servizi di alloggio e nelle navi
CP_2021,8.1.4.2,8.1.4,4,Personale non qualificato nei servizi di ristorazione
CP_2021,8.1.4.3,8.1.4,4,Personale non qualificato addetto ai servizi di pulizia di uffici ed esercizi commerciali
CP_2021,8.1.4.4,8.1.4,4,Addetti al lavaggio veicoli
CP_2021,8.1.4.5,8.1.4,4,Operatori ecologici e altri raccoglitori e separatori di rifiuti
CP_2021,8.1.5.1,8.1.5,4,Bidelli e professioni assimilate
CP_2021,8.1.5.2,8.1.5,4,Portantini e professioni assimilate
CP_2021,8.1.6.1,8.1.6,4,"Personale non qualificato addetto ai servizi di custodia di edifici, attrezzature e beni"
CP_2021,8.2.1.1,8.2.1,4,Personale non qualificato nei servizi ricreativi e culturali
CP_2021,8.2.2.1,8.2.2,4,Collaboratori domestici e professioni assimilate
CP_2021,8.3.1.1,8.3.1,4,Braccianti agricoli
CP_2021,8.3.1.2,8.3.1,4,Personale non qualificato addetto alla manutenzione del verde
CP_2021,8.3.2.1,8.3.2,4,Personale forestale non qualificato
CP_2021,8.3.2.2,8.3.2,4,Personale non qualificato addetto alla cura degli animali
CP_2021,8.3.2.3,8.3.2,4,Personale non qualificato addetto alla pesca ed alla caccia
CP_2021,8.4.1.1,8.4.1,4,Manovali ed altro personale non qualificato delle miniere e delle cave
CP_2021,8.4.2.1,8.4.2,4,Manovali e personale non qualificato dell’edilizia civile e professioni assimilate
CP_2021,8.4.2.2,8.4.2,4,"Manovali e personale non qualificato della costruzione e manutenzione di strade, dighe e altre opere pubbliche"
CP_2021,8.4.3.1,8.4.3,4,Personale non qualificato delle attività industriali e professioni assimilate
CP_2021,9.1.1.1,9.1.1,4,Ufficiali delle forze armate
CP_2021,9.2.1.1,9.2.1,4,"Sergenti, sovraintendenti e marescialli delle forze armate"
CP_2021,9.3.1.1,9.3.1,4,Truppa delle forze armate
CP_2021,1.1.1.1.1,1.1.1.1,5,Membri di organismi di governo e di assemblee nazionali con potestà legislativa e regolamentare
CP_2021,1.1.1.1.2,1.1.1.1,5,Membri di autorità indipendenti con potestà regolamentare
CP_2021,1.1.1.2.0,1.1.1.2,5,Membri di organismi di governo e di assemblee regionali e di Province autonome con potestà legislativa e regolamentare
CP_2021,1.1.1.3.0,1.1.1.3,5,Membri di organismi di governo e di assemblee provinciali con potestà regolamentare o di città metropolitana
CP_2021,1.1.1.4.0,1.1.1.4,5,Membri di organismi di governo e di assemblee sub-provinciali e comunali con potestà regolamentare
CP_2021,1.1.2.1.0,1.1.2.1,5,"Ambasciatori, ministri plenipotenziari ed alti dirigenti della carriera diplomatica"
CP_2021,1.1.2.2.1,1.1.2.2,5,"Prefetti, vice prefetti e alti dirigenti della carriera prefettizia"
CP_2021,1.1.2.2.2,1.1.2.2,5,Responsabili della sicurezza pubblica
CP_2021,1.1.2.3.1,1.1.2.3,5,"Direttori generali, dipartimentali ed equiparati delle amministrazioni dello Stato, degli enti pubblici non economici"
CP_2021,1.1.2.3.2,1.1.2.3,5,"Rettori di università, direttori di istituzioni dell’Alta Formazione e di enti di ricerca"
CP_2021,1.1.2.3.3,1.1.2.3,5,Direttori generali ed equiparati nella sanità
CP_2021,1.1.2.3.4,1.1.2.3,5,"Direttori generali ed equiparati nelle regioni, nelle province autonome e negli enti locali"
CP_2021,1.1.2.3.5,1.1.2.3,5,Sovrintendenti al patrimonio culturale nazionale
CP_2021,1.1.2.4.1,1.1.2.4,5,Dirigenti amministrativi
CP_2021,1.1.2.4.2,1.1.2.4,5,Dirigenti tecnici e professionali
CP_2021,1.1.2.4.3,1.1.2.4,5,Dirigenti nella sanità
CP_2021,1.1.2.4.4,1.1.2.4,5,Dirigenti delle professioni sanitarie
CP_2021,1.1.2.4.5,1.1.2.4,5,Dirigenti scolastici ed equiparati
CP_2021,1.1.2.4.6,1.1.2.4,5,Segretari comunali e provinciali
CP_2021,1.1.3.1.0,1.1.3.1,5,"Magistrati con funzioni direttive superiori, di indirizzo e di coordinamento"
CP_2021,1.1.4.1.1,1.1.4.1,5,Dirigenti di partiti e movimenti politici
CP_2021,1.1.4.1.2,1.1.4.1,5,Dirigenti di sindacati e altre organizzazioni a tutela di interessi economici e sociali
CP_2021,1.1.4.2.0,1.1.4.2,5,"Dirigenti di associazioni umanitarie, culturali, scientifiche e sportive di interesse nazionale o sovranazionale"
CP_2021,1.2.1.1.0,1.2.1.1,5,"Imprenditori e amministratori di grandi aziende che operano nell'agricoltura, nell'allevamento, nella silvicoltura, nella caccia e nella pesca"
CP_2021,1.2.1.2.1,1.2.1.2,5,Imprenditori e amministratori di grandi aziende che operano nella manifattura e nell'estrazione di minerali
CP_2021,1.2.1.2.2,1.2.1.2,5,"Imprenditori e amministratori di grandi aziende che operano nella produzione e distribuzione di energia elettrica, gas e acqua e nella gestione dei rifiuti"
CP_2021,1.2.1.3.0,1.2.1.3,5,Imprenditori e amministratori di grandi aziende di costruzioni
CP_2021,1.2.1.4.1,1.2.1.4,5,Imprenditori e amministratori di grandi aziende nel commercio e riparazione di autoveicoli e motocicli
CP_2021,1.2.1.4.2,1.2.1.4,5,Imprenditori e amministratori di grandi aziende nel commercio di beni (esclusi autoveicoli e motocicli)
CP_2021,1.2.1.5.0,1.2.1.5,5,Imprenditori e amministratori di grandi aziende nei servizi di alloggio e ristorazione
CP_2021,1.2.1.6.1,1.2.1.6,5,Imprenditori e amministratori di grandi aziende nel settore dei trasporti e magazzinaggio
CP_2021,1.2.1.6.2,1.2.1.6,5,"Imprenditori e amministratori di grandi aziende nei servizi editoriali, di produzione cinematografica, radiofonica e televisiva"
CP_2021,1.2.1.6.3,1.2.1.6,5,Imprenditori e amministratori di grandi aziende nei servizi informatici e di telecomunicazione
CP_2021,1.2.1.7.0,1.2.1.7,5,"Imprenditori e amministratori di grandi banche, assicurazioni, agenzie immobiliari, di intermediazione finanziaria"
CP_2021,1.2.1.8.0,1.2.1.8,5,Imprenditori e amministratori di grandi aziende nei servizi alle imprese e alle persone
CP_2021,1.2.1.9.1,1.2.1.9,5,"Imprenditori e amministratori di grandi istituti scolastici, universitari e di ricerca privati"
CP_2021,1.2.1.9.2,1.2.1.9,5,"Imprenditori e amministratori di grandi ospedali, cliniche private o grandi aziende di assistenza sociale"
CP_2021,1.2.1.9.3,1.2.1.9,5,"Imprenditori e amministratori di grandi aziende nel settore delle attività sportive, ricreative, di intrattenimento e di divertimento"
CP_2021,1.2.2.1.0,1.2.2.1,5,"Direttori e dirigenti generali di aziende che operano nell'agricoltura, nell'allevamento, nella silvicoltura, nella caccia e nella pesca"
CP_2021,1.2.2.2.1,1.2.2.2,5,Direttori e dirigenti generali di aziende che operano nella manifattura e nell'estrazione dei minerali
CP_2021,1.2.2.2.2,1.2.2.2,5,"Direttori e dirigenti generali di aziende che operano nella produzione e distribuzione di energia elettrica, gas, acqua e nelle attività di gestione dei rifiuti"
CP_2021,1.2.2.3.0,1.2.2.3,5,Direttori e dirigenti generali di aziende nelle costruzioni
CP_2021,1.2.2.4.1,1.2.2.4,5,Direttori e dirigenti generali di aziende nel commercio e riparazione di autoveicoli e motocicli
CP_2021,1.2.2.4.2,1.2.2.4,5,Direttori e dirigenti generali di aziende nel commercio di beni (esclusi autoveicoli e motocicli)
CP_2021,1.2.2.5.0,1.2.2.5,5,Direttori e dirigenti generali di aziende nel settore dei servizi di alloggio e ristorazione
CP_2021,1.2.2.6.1,1.2.2.6,5,Direttori e dirigenti generali di aziende nel settore dei trasporti e magazzinaggio
CP_2021,1.2.2.6.2,1.2.2.6,5,"Direttori e dirigenti generali di aziende nei servizi editoriali, di produzione cinematografica, radiofonica e televisiva"
CP_2021,1.2.2.6.3,1.2.2.6,5,Direttori e dirigenti generali di aziende nei servizi informatici e di telecomunicazione
CP_2021,1.2.2.7.0,1.2.2.7,5,"Direttori e dirigenti generali di banche, assicurazioni, agenzie immobiliari e di intermediazione finanziaria"
CP_2021,1.2.2.8.0,1.2.2.8,5,Direttori e dirigenti generali di aziende di servizi alle imprese e alle persone
CP_2021,1.2.2.9.0,1.2.2.9,5,"Direttori e dirigenti generali di aziende nel settore delle attività sportive, ricreative, di intrattenimento e divertimento"
CP_2021,1.2.3.1.0,1.2.3.1,5,Direttori e dirigenti della finanza ed amministrazione
CP_2021,1.2.3.2.0,1.2.3.2,5,"Direttori e dirigenti dell'organizzazione, gestione delle risorse umane e delle relazioni industriali"
CP_2021,1.2.3.3.0,1.2.3.3,5,Direttori e dirigenti delle vendite e commercializzazione
CP_2021,1.2.3.4.0,1.2.3.4,5,"Direttori e dirigenti della comunicazione, pubblicità e pubbliche relazioni"
CP_2021,1.2.3.5.0,1.2.3.5,5,Direttori e dirigenti dell'approvvigionamento e distribuzione
CP_2021,1.2.3.6.0,1.2.3.6,5,Direttori e dirigenti dei servizi informatici
CP_2021,1.2.3.7.0,1.2.3.7,5,Direttori e dirigenti della ricerca e sviluppo
CP_2021,1.2.3.8.0,1.2.3.8,5,Direttori e dirigenti della pianificazione e delle policy
CP_2021,1.3.1.1.0,1.3.1.1,5,"Imprenditori e responsabili di piccole aziende che operano nell'agricoltura, nell'allevamento, nella silvicoltura, nella caccia e nella pesca"
CP_2021,1.3.1.2.1,1.3.1.2,5,Imprenditori e responsabili di piccole aziende che operano nella manifattura e nell'estrazione di minerali
CP_2021,1.3.1.2.2,1.3.1.2,5,"Imprenditori e responsabili di piccole aziende che operano nella produzione e distribuzione di energia elettrica, gas e acqua e nelle attività di gestione dei rifiuti"
CP_2021,1.3.1.3.0,1.3.1.3,5,Imprenditori e responsabili di piccole aziende nelle costruzioni
CP_2021,1.3.1.4.0,1.3.1.4,5,Imprenditori e responsabili di piccole aziende nel commercio
CP_2021,1.3.1.5.0,1.3.1.5,5,"Imprenditori e responsabili di piccoli alberghi, alloggi o aree di campeggio e di piccoli esercizi di ristorazione"
CP_2021,1.3.1.6.1,1.3.1.6,5,Imprenditori e responsabili di piccole aziende nei trasporti e magazzinaggio
CP_2021,1.3.1.6.2,1.3.1.6,5,"Imprenditori e responsabili di piccole aziende nei servizi editoriali, di produzione cinematografica, radiofonica e televisiva"
CP_2021,1.3.1.6.3,1.3.1.6,5,Imprenditori e responsabili di piccole aziende nei servizi informatici e di telecomunicazione
CP_2021,1.3.1.7.0,1.3.1.7,5,"Imprenditori e responsabili di piccoli istituti di credito e di intermediazione finanziaria, assicurativa e immobiliare"
